login_hour,typing_wpm,quiz_score,time_per_question_sec,session_duration_min,sessions_per_day,attempts_per_quiz,avg_gap_mins,device_type,browser,age_group,gender,ses_tier
22,48.91023908,79.36738552,32.02147377,37.2377428,1.996573099,1.693618057,2.42780704,iOS,Edge,16-18,male,mid
11,30.41702328,84.53024147,18.96218137,16.66694854,2.596065037,1.59043109,0.653327389,iOS,In-App,13-15,female,high
12,64.66291624,86.06990413,25.46369977,37.7987632,2.921906778,1.415943905,2.397672348,iOS,Safari,19-22,male,low
20,57.60073935,82.0536521,26.24436972,36.23823397,2.62741301,1.14960145,1.451724203,Desktop,Safari,19-22,male,high
19,71.8217627,52.59326214,28.53101675,41.05309321,3.847625881,1.632159499,0.824853431,Android,Chrome,19-22,female,low
18,60.8194206,72.25559973,31.10190791,36.96872728,1.375375771,1.850471615,1.361510211,iOS,Firefox,16-18,male,mid
7,27.46347279,85.58207047,34.68780061,27.27006901,2.686218383,1.947090667,1.740646882,Desktop,Safari,13-15,male,low
10,32.64826442,77.56054864,28.38381018,24.64200374,2.847735747,1.843278091,0.743785814,Shared/Other,Firefox,13-15,female,mid
12,26.67162199,81.9882842,32.10486472,39.44817671,1.537766836,1.800003482,1.881767689,Shared/Other,Firefox,16-18,female,mid
15,47.1301986,85.59936384,33.08502975,50.14918982,1.751403696,1.6248741,1.929364958,Shared/Other,Firefox,19-22,female,high
19,37.73124465,59.77640814,35.56344187,26.95748437,3.198097152,1.404527386,0.670883001,Desktop,Chrome,16-18,male,low
21,31.54209729,76.64743787,29.79740825,24.18339596,3.354585469,1.733486746,0.790477391,Desktop,Firefox,13-15,female,mid
18,70.09367713,61.71685049,30.38736859,38.31906534,3.912029636,1.113303505,1.509002506,Android,Safari,19-22,female,mid
19,47.04164894,92.05642943,30.59621665,33.49976066,2.892101413,1.549606269,2.224447123,iOS,Firefox,19-22,male,mid
11,48.83370068,91.7345209,36.70230526,24.93838589,2.94551446,1.267402028,0.537776711,Desktop,Firefox,16-18,female,low
19,38.77455194,73.66111073,24.96510263,23.57748025,2.836774452,1.213085009,2.84764274,Android,Firefox,16-18,female,mid
22,66.70466974,59.68892497,32.57127378,34.99118559,2.350762738,1.957581015,1.497588294,Android,Safari,19-22,male,mid
11,85.395589,77.25307922,28.15236536,39.86283901,3.743645992,1.434020973,1.146779105,Android,Firefox,19-22,female,low
19,83.81887711,65.42291751,33.24980783,52.90368122,2.961982277,1.818369566,0.625046442,Shared/Other,Chrome,19-22,female,low
9,34.46257368,79.60329873,23.25225576,21.42120005,2.784409644,1.372200392,1.33258718,iOS,Firefox,13-15,male,low
14,53.30290863,76.54336687,38.55968598,12.58006417,1.205376158,1.371112938,2.801916521,iOS,Firefox,16-18,female,low
15,53.03818596,70.79604878,36.81308513,35.05093754,3.621168761,1.637954263,2.584107835,Shared/Other,Edge,16-18,male,low
18,50.02685341,62.08488899,32.13548658,11.08715406,2.770697977,1.407632858,1.673813855,Shared/Other,Edge,16-18,female,low
12,34.77033128,72.2103707,28.60119916,24.23131214,1.211475837,1.185646705,2.160548462,Desktop,Firefox,13-15,female,low
21,52.90623322,93.69615331,20.07168922,28.82925858,1.764646747,1.742530833,0.691589516,Shared/Other,Chrome,19-22,male,mid
10,71.82895111,82.07636424,30.04519093,52.32524883,3.628958299,1.102567963,1.481826858,Desktop,In-App,19-22,female,low
14,59.21801502,51.36031506,24.72410764,33.37881521,1.039753101,1.295942889,1.647973084,Desktop,In-App,16-18,female,low
14,84.13826418,84.75816719,34.59227222,35.33450068,2.54480005,1.161362801,0.708885844,Android,Firefox,19-22,male,mid
11,78.42657944,99.26716486,32.16479913,58.33922652,1.736056942,1.057732159,1.477582173,Desktop,Edge,19-22,male,high
10,55.36377853,85.85926696,35.27609426,32.5659603,1.515081723,1.500112752,1.529895238,iOS,Chrome,16-18,male,high
20,40.74575374,78.54617568,29.77522707,31.78768629,2.536854272,1.11428577,2.412002431,Desktop,Safari,16-18,male,mid
12,76.20793091,82.26003433,25.29677551,22.21623082,3.644690365,1.73131652,2.243188548,Shared/Other,Chrome,16-18,male,mid
14,46.12321816,61.80752805,28.98509681,25.28568534,3.564922059,1.882559877,1.66577439,Android,Chrome,16-18,male,high
13,75.18117059,76.5460843,35.90022684,17.53110666,3.945122028,1.450478571,1.783420526,iOS,Edge,19-22,male,high
17,57.37565133,73.13228086,26.91195409,28.10333341,2.392715559,1.722737752,2.141823712,Desktop,Firefox,19-22,male,mid
9,64.46194665,77.68533986,37.56504633,20.27775912,1.199389977,1.76651505,1.959283969,Android,In-App,16-18,female,high
19,41.99019207,76.50870213,29.41062968,40.54495205,3.249933395,1.908228489,2.396788303,Desktop,In-App,16-18,female,mid
17,39.67476096,91.40533571,26.72210501,32.78548935,2.158635978,1.588504935,0.963431948,Android,Firefox,16-18,female,high
19,69.55137046,65.9224382,37.59641962,56.09074172,3.46549284,1.659510769,2.490603626,Shared/Other,Chrome,19-22,female,high
18,25.59524316,57.35079616,28.53076482,20.52465079,2.964127226,1.823767396,0.657850732,Android,Edge,13-15,female,high
8,57.39305841,70.39923746,29.66806191,35.71437409,1.778729348,1.033676404,2.697964432,Desktop,In-App,16-18,female,high
15,36.42177538,81.70740946,28.53870119,27.74204651,3.98847302,1.825415664,2.612178369,Desktop,Chrome,16-18,female,high
17,57.5678868,74.86827011,29.04735816,34.28728156,2.713486896,1.304030272,1.295261117,Desktop,Edge,16-18,male,low
16,52.61918504,78.86808521,35.45490213,51.13360506,2.690186052,1.624614048,2.661083117,iOS,Firefox,19-22,male,high
18,67.68771783,91.51546269,39.36958711,26.55499539,3.605232364,1.379127658,1.428714859,Shared/Other,In-App,16-18,female,high
17,61.40855496,81.91809822,37.98686395,29.87055188,1.160043991,1.454764343,2.186965755,Desktop,Safari,16-18,male,mid
15,36.2595834,61.8831725,34.33816042,22.56821553,1.468619706,1.635940327,1.99825529,Desktop,Edge,13-15,female,high
14,33.56680194,65.19738824,45.30973483,18.65992896,2.2056616,1.153691043,1.931518082,iOS,Safari,13-15,male,mid
17,59.41033317,77.06646438,33.69245416,38.49162288,1.738858056,1.690679771,1.99194105,Shared/Other,In-App,19-22,female,mid
18,67.97399572,77.53165238,34.10172006,41.93373174,3.920147857,1.465009518,2.618469826,iOS,Edge,19-22,male,mid
20,57.29911493,72.94140569,26.26710827,32.20739301,1.213104667,1.210793102,1.073414443,Shared/Other,Safari,16-18,male,mid
14,21.38229387,80.43296664,23.91038187,22.68592157,1.659120371,1.020520815,2.566545864,Shared/Other,Chrome,13-15,male,low
21,58.51069214,77.36417862,24.68491004,40.50399958,2.516526281,1.144078786,2.059996214,Shared/Other,Edge,16-18,female,mid
17,59.15390276,66.36040883,23.08273241,26.15321808,1.572177963,1.347062368,1.868093801,Shared/Other,Chrome,16-18,male,low
20,61.65339927,49.56501817,39.93565485,48.45157971,2.968165066,1.559578854,2.217597876,Shared/Other,Chrome,19-22,female,mid
23,83.75466522,75.42932245,36.7233806,37.26006918,3.20871943,1.512897056,2.674015206,iOS,Edge,19-22,male,mid
17,56.96321801,69.11133173,25.81368784,35.98931333,1.656129401,1.18283778,2.564277379,iOS,In-App,19-22,female,high
17,43.07015803,67.82081109,28.84737687,35.60523615,2.670354733,1.845120851,2.489815968,iOS,Edge,16-18,male,mid
13,46.39352088,81.7010004,36.82908876,33.7724343,2.800844382,1.053514463,1.441325719,Android,Edge,16-18,male,low
20,58.29129827,76.42092246,32.87350631,29.80867646,3.773567406,1.785812645,1.974869707,Android,Chrome,16-18,male,mid
23,65.95971794,86.71662312,28.17332023,56.11790591,1.51212509,1.030463686,1.011120931,Desktop,Chrome,19-22,female,mid
14,55.0826864,60.74406685,34.06457122,57.48366395,3.558945986,1.928383506,2.990995734,Shared/Other,Firefox,16-18,female,mid
18,83.382799,59.82826303,33.75289584,38.07700966,1.520488151,1.379751523,2.503614441,iOS,Firefox,19-22,male,low
14,74.04899804,60.65534658,24.71333591,28.81725845,3.248278018,1.431112405,0.71887166,Android,Firefox,19-22,female,low
13,62.08450508,63.27739547,35.734396,41.91978904,3.544327705,1.947161463,2.712137794,Shared/Other,Safari,16-18,male,low
13,70.64568387,64.11680513,23.60314752,59.47816787,1.236818209,1.442798137,1.152621316,iOS,Chrome,19-22,male,mid
23,51.85518916,83.49010913,29.47381516,42.98391847,1.568180254,1.005026553,0.650241026,Android,Safari,19-22,male,low
18,43.5094628,81.35446028,24.41290913,27.57342647,2.233592467,1.402406259,2.711467221,Shared/Other,Edge,16-18,male,low
23,55.10583006,76.45345803,33.08218211,33.91410277,3.589406613,1.822494649,0.933357632,Android,Chrome,19-22,female,mid
15,38.32052076,84.11362722,30.52876896,21.77976992,2.03187306,1.733000107,2.146653387,iOS,In-App,13-15,female,mid
18,62.39916183,83.14169483,26.4224159,48.59313791,1.296211621,1.075661104,1.403853497,Desktop,In-App,19-22,female,mid
10,56.96730909,79.23341949,40.40382952,36.92351947,1.309795027,1.172523877,1.919935743,Desktop,In-App,16-18,female,low
21,30.40362419,76.29500451,28.49183058,22.90068269,2.373786983,1.226521626,2.034925766,Android,Chrome,13-15,female,mid
20,49.06363811,70.11608269,32.10058999,39.28057653,1.155357666,1.557310575,0.890089528,iOS,Chrome,16-18,female,mid
22,46.98218613,70.88573393,35.76950367,28.14000314,2.37737207,1.303285891,2.831387196,iOS,In-App,16-18,female,high
13,64.67801788,82.64698335,23.79383046,34.86161383,2.857717096,1.332109783,2.820254589,iOS,In-App,19-22,female,mid
10,43.25494386,53.14703153,35.71918363,31.72901634,3.500932031,1.814671005,2.02957755,Android,Firefox,13-15,female,low
14,92.99947186,73.34471849,26.60307715,59.55230031,1.545336602,1.156812705,2.568255374,iOS,Edge,19-22,female,mid
15,34.85529691,83.94049597,27.51644588,32.25115248,1.150643295,1.464613169,1.449041911,Android,Chrome,16-18,female,low
20,25.67009685,77.34024454,28.75735691,14.42079217,2.620889595,1.844665909,1.578254266,Shared/Other,In-App,13-15,male,low
14,93.2024696,73.56041606,31.01496056,13.35667679,3.653065451,1.559405426,2.571220335,Desktop,Chrome,19-22,female,low
15,54.51610683,88.46669724,27.62827279,27.44123901,1.797785352,1.990332304,0.564423997,Shared/Other,Edge,16-18,male,mid
22,37.06858456,83.52345166,29.96826789,34.00673218,3.328871433,1.130501264,1.913549919,Desktop,Chrome,16-18,male,mid
18,77.99927892,85.48707126,38.27703557,34.33593257,1.489057341,1.233812833,0.559269384,Android,In-App,19-22,female,mid
10,48.41736119,75.72680524,27.94253428,29.8192517,1.03390761,1.787371958,1.266082057,Shared/Other,Safari,16-18,male,low
18,32.66173646,90.64269519,32.05513327,32.38666883,1.395895959,1.513183084,0.986119111,Shared/Other,Edge,16-18,female,mid
15,38.68263281,55.1453898,26.94988511,23.99296928,3.612065366,1.083524915,1.027814856,iOS,In-App,16-18,male,low
13,88.24945876,77.5216735,24.06965384,38.43960233,3.416296988,1.76016093,0.884749762,Shared/Other,Chrome,19-22,female,mid
10,31.88061035,57.23997661,34.63703746,25.79026745,3.408553627,1.246519906,2.940081747,Shared/Other,Edge,13-15,male,mid
18,47.39857771,76.43343883,24.35688501,34.98597853,1.316774638,1.045294644,2.140964648,Desktop,In-App,19-22,male,low
21,34.56015085,81.05223701,35.57716649,22.67088961,2.733421151,1.866101545,1.223598804,Android,Safari,13-15,female,low
21,50.09044208,74.43470117,28.08640604,44.72612342,1.836814228,1.129174445,0.748866282,Desktop,Safari,16-18,female,mid
22,35.94750809,81.63447729,26.37876734,29.7494722,1.759079023,1.865562383,0.75710648,iOS,Firefox,16-18,male,low
10,79.201924,64.93730646,28.28011964,28.21959133,1.055158426,1.464066689,2.857654744,Android,In-App,19-22,female,mid
16,38.35189061,66.53149034,36.24809453,34.26369025,2.43558511,1.92885955,1.329928762,Shared/Other,Safari,16-18,male,mid
7,35.60701912,86.94563431,34.60362756,23.63652709,2.477797016,1.63341174,2.513814784,iOS,In-App,13-15,male,low
23,64.31491465,76.96304417,26.01093126,38.02282658,2.022875714,1.917268067,1.516476343,Shared/Other,Edge,19-22,male,mid
13,75.48391612,73.84346431,31.26294964,35.02736033,1.003336283,1.271954559,1.044728449,Shared/Other,In-App,19-22,female,mid
20,40.95385625,77.02289056,28.79398625,38.20929792,3.772762824,1.46066983,1.747427792,Android,In-App,16-18,male,mid
14,72.63638873,65.83725899,36.77721401,36.72679804,1.763443995,1.01289747,1.850748517,Shared/Other,In-App,19-22,male,mid
15,66.18966007,69.59746997,23.27084108,31.58288054,2.440142132,1.138015487,0.702596526,Desktop,Firefox,19-22,female,mid
17,62.76965386,55.12659823,28.71269908,32.36616437,2.467107326,1.859556397,1.980753428,Shared/Other,Firefox,16-18,female,high
11,51.89563856,80.32006199,31.80830531,23.05064377,2.499876976,1.73024919,2.047931838,Android,In-App,16-18,female,mid
9,43.36200812,77.80110261,22.48389033,26.7488476,2.570690739,1.28226247,1.245189126,Android,Edge,13-15,male,low
16,64.71227237,81.57364963,23.64795628,44.41271535,3.460202506,1.04157896,1.745324859,Shared/Other,Edge,19-22,female,mid
13,53.45075377,85.10702165,33.74521972,39.00552183,2.011908509,1.941576853,1.824284915,Android,Chrome,16-18,female,mid
10,66.1527037,63.09800972,35.43678413,43.49797727,2.110073572,1.550471777,2.475037104,iOS,Edge,19-22,male,high
21,41.93781833,79.58168115,25.10139388,29.55638783,3.993248167,1.451739476,1.386821392,Android,In-App,16-18,female,mid
12,47.66781822,69.74120324,30.88875053,19.4111058,3.441170031,1.940503953,2.121913465,iOS,Chrome,13-15,male,high
10,20.6260959,66.61406847,27.48221687,32.45189735,3.026863929,1.038086301,2.049921412,iOS,Safari,13-15,female,mid
10,28.15546211,76.23917426,26.04145325,19.86031619,3.724055636,1.396312625,1.240814505,Shared/Other,Firefox,13-15,male,low
10,39.04471393,68.76423909,24.95668843,32.44556554,3.374229252,1.915788239,1.399485234,iOS,In-App,13-15,female,mid
14,47.33338249,79.3597539,17.33876957,17.10292505,2.741935678,1.935937248,2.180626718,Android,Safari,13-15,male,mid
23,57.92108843,86.89891054,21.99798219,48.44283228,1.07233058,1.11645893,0.817740601,Desktop,Firefox,19-22,male,high
18,45.74211157,78.25840852,36.04173909,33.2977406,2.059308667,1.799783364,1.886717562,Shared/Other,Safari,16-18,female,mid
21,65.62140621,72.66567201,29.79602755,45.76793824,2.435006445,1.021021107,2.549023883,Android,In-App,19-22,male,mid
22,57.88988522,66.40972461,34.0677402,42.34977875,2.794027352,1.385102603,2.637014447,Android,Firefox,19-22,male,mid
12,62.22218017,76.26523205,26.32720952,39.87987927,2.698055275,1.878033513,1.894684189,Android,In-App,19-22,male,low
11,36.40229423,55.38672344,27.17802679,18.31637281,2.767643843,1.454278397,1.628913967,iOS,Edge,13-15,male,low
16,53.91999267,84.7781555,19.47176529,44.99260031,1.230274186,1.004187444,2.176085834,Desktop,Firefox,19-22,female,mid
18,60.78113506,90.30195199,33.32463581,40.58587138,1.94609123,1.393147129,1.092309985,Android,Edge,19-22,female,mid
21,23.76798963,71.7656907,37.2351773,38.22518395,2.883236245,1.647457941,2.60938761,Desktop,In-App,13-15,female,mid
18,73.07020917,69.02576635,35.3895087,28.74857441,3.192611037,1.420011004,1.945899408,Desktop,Edge,16-18,female,high
12,55.45331518,94.68476308,27.74015505,44.24393938,2.855830867,1.568552256,0.64794268,Shared/Other,Firefox,19-22,male,high
14,44.18217967,48.72934643,27.39299454,21.78284025,2.073433748,1.593780632,1.938983572,Android,In-App,16-18,male,low
15,56.78946988,73.16512757,21.65099923,24.31318356,1.12994582,1.699339466,1.326402506,Android,In-App,16-18,female,mid
11,48.28973253,69.68545449,22.16070287,22.56056221,2.797897861,1.513707855,1.220461315,iOS,Chrome,16-18,female,low
15,50.64167126,77.05629815,24.829315,27.47925833,1.182705799,1.030930881,2.286035254,Shared/Other,In-App,16-18,female,low
20,34.65066384,84.3620901,30.92405151,16.05505294,2.79083567,1.81016109,1.574183408,Shared/Other,Firefox,13-15,female,low
8,39.13937439,80.22561921,20.82595985,22.16247533,2.763974888,1.426499747,2.03855195,Shared/Other,Firefox,13-15,male,mid
10,29.43444098,87.31768229,21.79769321,20.40936508,2.162353888,1.863479895,1.272005688,iOS,Edge,13-15,female,low
21,42.91553663,87.5923324,35.73220435,31.29981751,3.79522121,1.996949417,2.300393652,Desktop,Chrome,13-15,female,mid
12,61.68036957,71.07197803,23.18544293,44.50891375,2.069713978,1.911725877,0.600722364,Desktop,Safari,19-22,male,low
12,34.59662507,82.60118376,35.27206056,20.24344643,3.896916926,1.393555336,0.826793309,iOS,Chrome,16-18,female,high
11,41.26129701,68.53054829,24.9171956,40.46934902,2.908205261,1.398280549,0.517036745,iOS,Chrome,19-22,male,mid
13,46.60877721,73.09842056,30.28371284,32.59042781,3.363910401,1.903248105,1.168538196,Desktop,Safari,16-18,female,mid
18,57.82873735,67.99347346,34.41324039,26.98212101,3.735455886,1.097507692,2.633323041,iOS,Chrome,16-18,female,high
18,28.58635966,78.7334856,31.56189105,19.70024961,1.411900098,1.952386752,1.322056545,Shared/Other,Firefox,13-15,male,mid
17,77.35348978,87.65366093,37.43331832,48.7231538,2.915051732,1.307145648,2.649198963,Android,Firefox,19-22,male,high
7,39.31315294,81.03094685,25.74732361,29.89184969,2.533340915,1.604312982,1.652245846,Android,Firefox,13-15,male,low
10,79.61833654,67.19044808,27.88112272,50.57368305,2.83602559,1.306300997,1.315269631,Desktop,Firefox,19-22,female,low
20,59.96524634,79.24066862,30.19723524,24.89234763,2.107408581,1.357192334,1.360229045,iOS,Safari,16-18,male,mid
15,38.62262004,68.92707815,17.93943047,30.17085138,2.353799842,1.869174857,1.825156138,Shared/Other,In-App,16-18,female,high
18,54.31453834,58.44631119,28.57248152,36.14736825,3.256342998,1.512874742,1.302136357,iOS,Chrome,16-18,female,high
17,59.50581937,86.31230092,29.66733923,38.40637768,1.316215858,1.553823441,1.782448375,iOS,Safari,19-22,female,mid
7,37.57342833,64.64377653,35.53532118,25.84029903,1.726523951,1.073003593,2.360071451,Android,Edge,13-15,male,low
8,32.93608556,87.52842634,27.75887692,23.10885949,2.023733349,1.444183407,2.188966934,iOS,Chrome,13-15,female,mid
12,62.45085284,69.14774004,35.02827547,55.04214283,2.687288122,1.279445307,2.456250361,Shared/Other,Chrome,19-22,male,high
12,47.94616232,61.60838264,30.79871684,34.8286292,2.284465519,1.061425129,1.059811469,iOS,In-App,19-22,female,low
23,56.3327734,73.4967954,28.36651893,36.88012991,1.894198604,1.320401286,0.910717108,iOS,Firefox,19-22,male,high
12,51.81062743,74.07658637,23.54605567,39.12294626,3.213641246,1.139002205,1.600177688,iOS,Safari,16-18,male,low
14,48.35664794,85.55536974,30.05172008,31.48465347,3.857550369,1.754536916,1.613632324,Shared/Other,Firefox,16-18,female,mid
18,70.73532653,65.06137325,32.10095771,50.1881208,2.641136037,1.087446502,1.443407942,Android,Chrome,19-22,male,low
21,33.92675486,82.96995864,32.25369395,27.06054581,1.347469247,1.705956237,1.759221523,iOS,Chrome,13-15,female,low
